item_sku,rec_sku
EFPHANNIBALB,TWM26
EFPHANNIBALB,TWM25
EFPHANNIBALB,BPPC1878
EFPHANNIBALB,SPBS12A
EFPHANNIBALB,222AFSP
EFPHANNIBALB,DS806AK
EFPHANNIBALB,BP32B
ASGP1BR,ASGP2BR
ASGP1BR,A161B
ASGP1BR,A177A
ASGP1BR,A179A
ASGP1BR,UTS105A
ASGP1BR,EECT400
ASGP1BR,KRSC46HPBO
ASGP1BR,ECHDD012A
ASGP1BR,CTB8174
ASGP1BR,PH3050BR
310SWMYA,FB307D
310SWMYA,RXFS2836B
310SWMYA,PK50A
310SWMYA,313SWYA
310SWMYA,313SMYA
310SWMYA,SM12B
310SWMYA,SM13A
310SWMYA,SM14A
310SWMYA,SM15A
310SWMYA,SM16
KRSC46HBDC,SGA173BG
KRSC46HBDC,PKNC150
KRSC46HBDC,UPTM65K
KRSC46HBDC,317AMMPC
KRSC46HBDC,YA8610B
KRSC46HBDC,305SIMMY
KRSC46HBDC,SRPCR105G
KRSC46HBDC,BOERM712
KRSC46HBDC,MG725A
KRSC46HBDC,309SIMYA
KRSC46HPC,SGA173BG
KRSC46HPC,PKNC150
KRSC46HPC,UPTM65K
KRSC46HPC,317AMMPC
KRSC46HPC,YA8610B
KRSC46HPC,305SIMMY
KRSC46HPC,SRPCR105G
KRSC46HPC,BOERM712
KRSC46HPC,MG725A
KRSC46HPC,309SIMYA
650,2050
650,1250
650,1650
650,TR107AR
650,GA3645A
650,SRP3A
650,TF5A
650,ACT413A
650,ACT73A
650,JCW62R
ACT413A,R1618SC
ACT413A,GA3645A
ACT413A,ACT9103
ACT413A,TWM26
ACT413A,ACT51234A
ACT413A,218AFP
ACT413A,TWM25
ACT413A,FB303B
ACT413A,206AFSA
ACT413A,FS14B
213TFSYA,DBCL1/2CSF
213TFSYA,DBCL1/8CSF
213TFSYA,DBCL11/32CSF
213TFSYA,DBCL13/32CSF
213TFSYA,DBCL15/32CSF
213TFSYA,DBCL3/16CSF
213TFSYA,DBCL3/8CSF
213TFSYA,DBCL5/16CSF
213TFSYA,DBCL7/16CSF
213TFSYA,DBCL7/32CSF
YA52PBSQC,FHLF80A
YA52PBSQC,A2A
YA52PBSQC,91ACP
YA52PBSQC,SPBS24AR
YA52PBSQC,SRPCR3800
YA52PBSQC,SIMM180
YA52PBSQC,96ACF
YA52PBSQC,FXK6
YA52PBSQC,SPBS12AR
YA52PBSQC,SPBS704AR
TXM72,TRSLF72
TXM72,TN72
TXM72,PLRK30
TXM72,SX80B
TXM72,TM72
TXM72,TZERO
TXM72,XLE56
TXM72,XLE1820
TXM72,XLE1012A
TXM72,XLE1416
SGDE230ESD,5CF
SGDE230ESD,ASG185BR
SGDE230ESD,ATECHMS80M
SGDE230ESD,CCY21508
SGDE230ESD,DANTG70
SGDE230ESD,FSNSS-508-BO
SGDE230ESD,JHW30012
SGDE230ESD,KNX8111250
SGDE230ESD,KNX8603125
SGDE230ESD,KNX8603150
DBT30,FXK11
DBT30,SIMM170
DBT30,SPBS704AR
DBT30,FXK6
DBT30,SPBS8AR
DBT30,EECT400
DBT30,KRSC46HPBO
DBT30,ECHDD012A
DBT30,CTB8174
DBT30,PH3050BR
FA8E,FA4.5E
FA8E,FA4E
FA8E,FA5E
FA8E,FA6E
FA8E,FA7E
FA8E,FA12E
FA8E,FA10E
FA8E,FA12LE
FA8E,FRX181
FA8E,GF22
PT850O,ACT1370
PT850O,PKNC125C2
PT850O,SEPIMMSIMM
PT850O,PTGR450
PT850O,PT338
PT850O,QD3RN350A
PT850O,PGP50
PT850O,222AFSP
PT850O,LSR1450
PT850O,AWCGT500
FB360C,US712
FB360C,TPM16
FB360C,AWM110DHK
FB360C,EC-USB-C-3A
FB360C,AC5C
FB360C,AW1020DK
FB360C,2004BSKA
FB360C,TTX40E
FB360C,KRA2007FPBO
FB360C,2420A
SGRHT2BR,SAG03S20
SGRHT2BR,LDT8
SGRHT2BR,PTR72
SGRHT2BR,SVTS263A
SGRHT2BR,SHCP1B
SGRHT2BR,HCP10
SGRHT2BR,BP40B
SGRHT2BR,SGA102BR
SGRHT2BR,TMXKL240A
SGRHT2BR,TMXKL114A
GLOVE900MO,GLOVE900LG
GLOVE900MO,GLOVE505RL
GLOVE900MO,OXRM710
GLOVE900MO,GLOVE300BL
GLOVE900MO,YA427B
GLOVE900MO,GLOVE309L
GLOVE900MO,GLOVE1100L
GLOVE900MO,TB50W
GLOVE900MO,YA9350B
GLOVE900MO,AWMCG1600B
IMM160A,IMM250
IMM160A,IMM270
IMM160A,IMM150A
IMM160A,IMM180
IMM160A,IMM110A
IMM160A,IMM170A
IMM160A,IMM120A
IMM160A,ECHDD012A
IMM160A,CTB8174
IMM160A,PH3050BR
TWM22,TWM23
TWM22,TWM20
TWM22,TWM21
TWM22,TWM24
TWM22,TWM12A
TWM22,TWM13A
TWM22,TWM14A
TWM22,TWM15A
TWM22,TWM16
TWM22,TWM18
PT338G,BLPPB704
PT338G,PTR2505
PT338G,PTR2500
PT338G,TPMB25EMGRN
PT338G,PT850
PT338G,PTC250
PT338G,CTQ838DB
PT338G,112SIMTMM
PT338G,SIMTMM11
PT338G,SIMTMM12
KRA2407PCM,AB3042
KRA2407PCM,BLP7
KRA2407PCM,CT861K2
KRA2407PCM,CTS561BITXL
KRA2407PCM,EEDM604F
KRA2407PCM,FSM201
KRA2407PCM,FSM211
KRA2407PCM,FSM221
KRA2407PCM,IMM320
KRA2407PCM,KDT3729
311IMFSY,TWM31
311IMFSY,TWM29
311IMFSY,1210B
311IMFSY,FADH10B
311IMFSY,TWM28
311IMFSY,TMC105E
311IMFSY,FS20B
311IMFSY,FS18B
311IMFSY,FS16B
311IMFSY,FS14B
SWM111A,SWM101A
SWM111A,SWM261
SWM111A,SWM251
SWM111A,AWEF6K
SWM111A,SWM271
SWM111A,CTB8174
SWM111A,PH3050BR
SWM111A,FB303B
SWM111A,ACT83A
SWM111A,FB307D
TR72,PT5CBL
TR72,FR80
TR72,YA2020
TR72,DS806AK
TR72,UIM225RD
TR72,AW1015DHK
TR72,RULER602
TR72,PWC48
TR72,YA160A
TR72,DS1516A
TW441,TW461
TW441,TW421
TW441,TWM28
TW441,EEBM600
TW441,TWM26
TW441,TW481
TW441,CTB8174
TW441,PH3050BR
TW441,FB305A
TW441,RTEMPB7
313TSMYA,313TSYA
313TSMYA,TS121A
313TSMYA,TS141A
313TSMYA,TS161A
313TSMYA,TS181A
313TSMYA,TS201
313TSMYA,TS221
313TSMYA,TS241
313TSMYA,TS261
313TSMYA,TS281
THR72O,FHR80
THR72O,SH80A
THR72O,THRLX72
THR72O,PTM30
THR72O,FHOF80A
THR72O,OEX140NADA
THR72O,OEX120B
THR72O,OEX110B
THR72O,OEX100B
THR72O,SOXRR702A
AWCGT500,AWCGT45
AWCGT500,AWCGT40
AWCGT500,AWCGT30
AWCGT500,AWCGT27
AWCGT500,BOERM18
AWCGT500,TMAMXS3E
AWCGT500,FAMXS9E
AWCGT500,FAMXS8E
AWCGT500,FAMXS7E
AWCGT500,FAMXS10E
SOEXM140,SOEXM120
SOEXM140,SOEXM150
SOEXM140,SOEXM170
SOEXM140,SOEXM130
SOEXM140,SOEXM100
SOEXM140,EECT400
SOEXM140,KRSC46HPBO
SOEXM140,ECHDD012A
SOEXM140,CTB8174
SOEXM140,PH3050BR
AWT20A,47ACF
AWT20A,FHLF80A
AWT20A,SIMM240
AWT20A,SGD4BR
AWT20A,SPBS18AR
AWT20A,EECT400
AWT20A,KRSC46HPBO
AWT20A,ECHDD012A
AWT20A,CTB8174
AWT20A,PH3050BR
AWT25A,FXK11
AWT25A,SIMM240
AWT25A,TMXK60
AWT25A,SIMM170
AWT25A,PPC106LA
AWT25A,EECT400
AWT25A,KRSC46HPBO
AWT25A,ECHDD012A
AWT25A,CTB8174
AWT25A,PH3050BR
AT408,HR-26
AT408,VGP12418
AT408,AT475A
AT408,YA109C
AT408,VGP12808
AT408,VGP12406
AT408,VGP12412
AT408,A159
AT408,PSO4625
AT408,PKRS1
908CF,BLPBTW6
908CF,490CF
908CF,808CF
908CF,912AEP
908CF,612AEP
908CF,XDHF810
908CF,XDHF1214
908CF,XDHF1618
908CF,XDHF2024
908CF,XDHF2226
ACT83A,FB303B
ACT83A,SN25A
ACT83A,FBSM325
ACT83A,OFW3
ACT83A,222AFSP
ACT83A,ACT1370
ACT83A,SWM111A
ACT83A,SWM101A
ACT83A,OEXM9B
ACT83A,OEXM8B
QD2R1000A,BRUTUS3R300
QD2R1000A,QD1R200A
QD2R1000A,QD1R50A
QD2R1000A,PPB408A
QD2R1000A,PPB612A
QD2R1000A,PPB30AK
QD2R1000A,QD3R250A
QD2R1000A,FA4.5E
QD2R1000A,FA4E
QD2R1000A,FA5E
AWCG1612B,FXK3
AWCG1612B,BLPTHC87
AWCG1612B,TMXK2
AWCG1612B,SPBS12AR
AWCG1612B,PPC105LA
AWCG1612B,EECT400
AWCG1612B,KRSC46HPBO
AWCG1612B,ECHDD012A
AWCG1612B,CTB8174
AWCG1612B,PH3050BR
PWCS9ACF,PWCH7
PWCS9ACF,PWCHHD7
PWCS9ACF,59CF
PWCS9ACF,EECT110-AC
PWCS9ACF,HCLSB16
PWCS9ACF,HSG325
PWCS9ACF,SGDDP42IRBR
PWCS9ACF,TL900LA
PWCS9ACF,ECF35
PWCS9ACF,SNA-TBP14
SPRG625R,BST103R
SPRG625R,TA360
SPRG625R,CLRPW75
SPRG625R,BT518
SPRG625R,SGAS102BR
SPRG625R,SGAS1713BR
SPRG625R,SGAS1714BR
SPRG625R,LIL59000
SPRG625R,MAGDISH
SPRG625R,MAGMAT
FM19,FM8
FM19,FM9
FM19,FM16
FM19,FM18
FM19,FM11
FM19,FM15
FM19,FM17
FM19,SFM12
FM19,SFM11
FM19,SFM10
IMFLE140A,IMFLE80A
IMFLE140A,IMSLE242A
IMFLE140A,IMSLEPL240
IMFLE140A,STX60E
IMFLE140A,XLE1012A
IMFLE140A,XLE1416
IMFLE140A,XLE1820
IMFLE140A,XLE56
IMFLE140A,XLE605
IMFLE140A,XLE78
IMFLE160A,IMFLE80A
IMFLE160A,IMSLE242A
IMFLE160A,IMSLEPL240
IMFLE160A,STX60E
IMFLE160A,XLE1012A
IMFLE160A,XLE1416
IMFLE160A,XLE1820
IMFLE160A,XLE56
IMFLE160A,XLE605
IMFLE160A,XLE78
AWHD8K,SPBS704AR
AWHD8K,SIMM220
AWHD8K,PL400B
AWHD8K,SIMM210
AWHD8K,SGD8BR
AWHD8K,EECT400
AWHD8K,KRSC46HPBO
AWHD8K,ECHDD012A
AWHD8K,CTB8174
AWHD8K,PH3050BR
AWL7D,SPBS8AR
AWL7D,PL400B
AWL7D,91ACP
AWL7D,SPBS18AR
AWL7D,96ACF
AWL7D,EECT400
AWL7D,KRSC46HPBO
AWL7D,ECHDD012A
AWL7D,CTB8174
AWL7D,PH3050BR
BOERM17,BOERM14
BOERM17,BOERM12
BOERM17,BOERM10
BOERM17,SN15B
BOERM17,SGD2BR
BOERM17,EECT400
BOERM17,KRSC46HPBO
BOERM17,ECHDD012A
BOERM17,CTB8174
BOERM17,PH3050BR
BTCW800,BST103R
BTCW800,BTCP2SA
BTCW800,S6111
BTCW800,BTK7A
BTCW800,S6112
BTCW800,LSR1540
BTCW800,LSR1530
BTCW800,LSR1520
BTCW800,LSR1510
BTCW800,ATECHFSET02MB
BTCWSO16KT,ECHDG052
BTCWSO16KT,BTCP400
BTCWSO16KT,BB9008
BTCWSO16KT,BTCP600
BTCWSO16KT,BTCP2SA
BTCWSO16KT,BT4651
BTCWSO16KT,ASGP102BR
BTCWSO16KT,SG3ASH90CR
BTCWSO16KT,SG3ASH45CR
BTCWSO16KT,SG3ASACR
UTV616A,UTV617A
UTV616A,UTV615A
UTV616A,QD1RN25B
UTV616A,FAMXS10E
UTV616A,FAMXS7E
UTV616A,FAMXS8E
UTV616A,FAMXS9E
UTV616A,TMAMXS3E
UTV616A,TMAMXS4E
UTV616A,TMAMXS5E
XDSGM607K1G,XDSGM16O
XDSGM607K1G,XDSGM17O
XDSGM607K1G,XDSGM18O
XDSGM607K1G,XDSGM19O
XDSGM607K1G,XDSGM21O
XDSGM607K1G,XDSGM22O
XDSGM607K1G,XDSGM24O
XDSGM607K1G,XDSGM607K1O
XDSGM607K1G,XDSGM16
XDSGM607K1G,XDSGM17
YA824C,MTTL310
YA824C,OC5A
YA824C,YA249
YA824C,AWEFBH9K
YA824C,FB303B
YA824C,STMM4
YA824C,10R
YA824C,ACT73A
YA824C,BTC10
YA824C,STX60E
TPMB25EMGRN,TPMB25EMORG
TPMB25EMGRN,PT338
TPMB25EMGRN,UIM2LT
TPMB25EMGRN,PWZ0A
TPMB25EMGRN,HBBD8
TPMB25EMGRN,208FRDH
TPMB25EMGRN,FRDH101
TPMB25EMGRN,FRDH121
TPMB25EMGRN,FRDH201
TPMB25EMGRN,FRDH221
UPT2FL,5CF
UPT2FL,ASG185BR
UPT2FL,ATECHMS80M
UPT2FL,CCY21508
UPT2FL,DANTG70
UPT2FL,FSNSS-508-BO
UPT2FL,JHW30012
UPT2FL,KNX8111250
UPT2FL,KNX8603125
UPT2FL,KNX8603150
VSC4KT-3,F80
VSC4KT-3,SRPCR4700
VSC4KT-3,SIMM220
VSC4KT-3,SIMM200
VSC4KT-3,91ACP
VSC4KT-3,EECT400
VSC4KT-3,KRSC46HPBO
VSC4KT-3,ECHDD012A
VSC4KT-3,CTB8174
VSC4KT-3,PH3050BR
XDSGM607K1O,XDSGM16G
XDSGM607K1O,XDSGM17G
XDSGM607K1O,XDSGM18G
XDSGM607K1O,XDSGM19G
XDSGM607K1O,XDSGM21G
XDSGM607K1O,XDSGM22G
XDSGM607K1O,XDSGM24G
XDSGM607K1O,XDSGM607K1G
XDSGM607K1O,XDSGM16
XDSGM607K1O,XDSGM17
WTG10A,AWL1010DK
WTG10A,AD6C
WTG10A,PPC905B
WTG10A,AD10C
WTG10A,GA98A
WTG10A,SF191
WTG10A,SF301
WTG10A,SF321
WTG10A,SF081
WTG10A,CAL6DA
YA2020,AW4-1/2D
YA2020,AW4D
YA2020,AW6D
YA2020,AW7D
YA2020,AW8D
YA2020,UIM225OR
YA2020,PT5CBL
YA2020,SGHF616BO
YA2020,UIM225RD
YA2020,96ACFO
F80FOD,TPMC25GRN
F80FOD,FDS101
F80FOD,FDS121
F80FOD,FDS141
F80FOD,FDS161
F80FOD,FDS181
F80FOD,FU12B
F80FOD,FU14B
F80FOD,XDH1214A
F80FOD,XDH1618A
425IMM,429IM
425IMM,IM182A
425IMM,IM202A
425IMM,L62
425IMM,L122
425IMM,L8112A
425IMM,LDH482
425IMM,ECHDD012A
425IMM,CTB8174
425IMM,PH3050BR
AF102,AD8B
AF102,SEPPT850KA
AF102,BT101
AF102,2005BSKA
AF102,CJ92
AF102,OFW3
AF102,BTGHD9
AF102,OC5A
AF102,FLE100A
AF102,FLE160A
BLPHSM1425,91ACP
BLPHSM1425,SPBS704AR
BLPHSM1425,FXK6
BLPHSM1425,GFAT1E
BLPHSM1425,BLPTHC87
BLPHSM1425,EECT400
BLPHSM1425,KRSC46HPBO
BLPHSM1425,ECHDD012A
BLPHSM1425,CTB8174
BLPHSM1425,PH3050BR
BLPPKM5-6,SRPCR3800
BLPPKM5-6,PL400B
BLPPKM5-6,SPBS12AR
BLPPKM5-6,F80
BLPPKM5-6,ATECH3FR300B
BLPPKM5-6,EECT400
BLPPKM5-6,KRSC46HPBO
BLPPKM5-6,ECHDD012A
BLPPKM5-6,CTB8174
BLPPKM5-6,PH3050BR
BLPSM1411,BLPSM149
BLPSM1411,BLPSM146
BLPSM1411,BLPSM145
BLPSM1411,BLPSM144
BLPSM1411,BLPSM1413
BLPSM1411,SG3ASHCR
BLPSM1411,SG3ASH90CR
BLPSM1411,SG3ASH45CR
BLPSM1411,SG3ASACR
BLPSM1411,CTB8174
BLPH126,BLPH14964
BLPH126,BLPH14732
BLPH126,BLPH125
BLPH126,BLPH124
BLPH126,BLPH1414
BLPH126,EECT400
BLPH126,KRSC46HPBO
BLPH126,ECHDD012A
BLPH126,CTB8174
BLPH126,PH3050BR
BLPH12716,SGDP42IRBR
BLPH12716,TMXK4
BLPH12716,SIMM220
BLPH12716,SIMM190
BLPH12716,SGDP31IRBR
BLPH12716,EECT400
BLPH12716,KRSC46HPBO
BLPH12716,ECHDD012A
BLPH12716,CTB8174
BLPH12716,PH3050BR
BLPH14964,BLPH1418
BLPH14964,BLPH14732
BLPH14964,BLPH1414
BLPH14964,BLPH14316
BLPH14964,BLPH14532
BLPH14964,EECT400
BLPH14964,KRSC46HPBO
BLPH14964,ECHDD012A
BLPH14964,CTB8174
BLPH14964,PH3050BR
BLPH3814,BLPH38732
BLPH3814,BLPH38516
BLPH3814,BLPH3838
BLPH3814,BLPH389
BLPH3814,BLPH387
BLPH3814,EECT400
BLPH3814,KRSC46HPBO
BLPH3814,ECHDD012A
BLPH3814,CTB8174
BLPH3814,PH3050BR
BLPH3838,BLPH38516
BLPH3838,BLPH3814
BLPH3838,BLPH38732
BLPH3838,BLPH1418
BLPH3838,BLPH14964
BLPH3838,TS201
BLPH3838,TS181A
BLPH3838,TS161A
BLPH3838,TS141A
BLPH3838,TS121A
BLPHL145,BLPHL146
BLPHL145,BLPHL144
BLPHL145,BLPTL1430
BLPHL145,BLPH14964
BLPHL145,BLPHL3810
BLPHL145,EECT400
BLPHL145,KRSC46HPBO
BLPHL145,ECHDD012A
BLPHL145,CTB8174
BLPHL145,PH3050BR
BLPHS14332,SPBS24AR
BLPHS14332,91ACP
BLPHS14332,SGDP42IRBR
BLPHS14332,SPBS18AR
BLPHS14332,FHLF80A
BLPHS14332,EECT400
BLPHS14332,KRSC46HPBO
BLPHS14332,ECHDD012A
BLPHS14332,CTB8174
BLPHS14332,PH3050BR
XDHFM606K1,XDHF1214
XDHFM606K1,XDHF1618
XDHFM606K1,XDHF2024
XDHFM606K1,XDHF2226
XDHFM606K1,XDHF605
XDHFM606K1,XDHF810
XDHFM606K1,XBM1012A
XDHFM606K1,XBM1214SA
XDHFM606K1,XBM1315SA
XDHFM606K1,XBM1618A
PW18C,BPPC1878
PW18C,1512B
PW18C,310SIMMADDON
PW18C,SEPPROCORE2
PW18C,SW381
PW18C,TF275A
PW18C,SW401
PW18C,UTK100
PW18C,KWSP2455AST
PW18C,SEPPROCORE1
AWSGM5A,ATECH2FR125B
AWSGM5A,SIMM150A
AWSGM5A,T72
AWSGM5A,TMXK60
AWSGM5A,TMXK4
AWSGM5A,EECT400
AWSGM5A,KRSC46HPBO
AWSGM5A,ECHDD012A
AWSGM5A,CTB8174
AWSGM5A,PH3050BR
DS806AK,SGDP64IRBO
DS806AK,SGHF616BO
DS806AK,PT5CBL
DS806AK,R1618SC
DS806AK,96ACFO
DS806AK,218AFP
DS806AK,YA2020
DS806AK,UIM225RD
DS806AK,SW421
DS806AK,SRP3A
207EFTXY,PKB52A
207EFTXY,2420A
207EFTXY,AW1020DK
207EFTXY,AWM140DK
207EFTXY,TF5A
207EFTXY,PH3050BR
207EFTXY,SPBS12A
207EFTXY,BTC10
207EFTXY,YA249
207EFTXY,FADH12B
AWBSG800A,AWBSGM800A
AWBSG800A,AWSGT800A
AWBSG800A,AWSGM800A
AWBSG800A,XB1214A
AWBSG800A,XB1618A
AWBSG800A,XB2022A
AWBSG800A,XB2426A
AWBSG800A,XB2830A
AWBSG800A,XB605A
AWBSG800A,AWSG800A
VWB2B,SPBS8AR
VWB2B,BLPTHC87
VWB2B,SIMM150A
VWB2B,SIMM240
VWB2B,PL400B
VWB2B,SGDP42IRBR
VWB2B,SGDP31IRBR
VWB2B,96ACF
VWB2B,SIMM190
VWB2B,TMXK4
110ETMAY,112RTA
110ETMAY,WTRW9K
110ETMAY,BTWSMPK
110ETMAY,XO605
110ETMAY,UIM2FL
110ETMAY,PPB30AK
110ETMAY,FLX80B
110ETMAY,SSFP1
110ETMAY,TB50WC
110ETMAY,RULER602
FSM61,AB3042
FSM61,BLP7
FSM61,CT861K2
FSM61,CTS561BITXL
FSM61,EEDM604F
FSM61,FSM201
FSM61,FSM211
FSM61,FSM221
FSM61,IMM320
FSM61,KDT3729
HBFE16G,AT411
HBFE16G,30SSD
HBFE16G,224SFFSMFR
HBFE16G,JT17A
HBFE16G,BF775C-A
HBFE16G,OEXM707B
HBFE16G,A3042
HBFE16G,AT5500
HBFE16G,MTEE6
HBFE16G,CAL6EBR
SF161,SF081
SF161,SF191
SF161,SF301
SF161,SF321
SF161,5CF
SF161,ASG185BR
SF161,ATECHMS80M
SF161,CCY21508
SF161,DANTG70
SF161,FSNSS-508-BO
AWMG9-6,SPBS24AR
AWMG9-6,T72
AWMG9-6,TMXK60
AWMG9-6,FU8A
AWMG9-6,SGDP42IRBR
AWMG9-6,EECT400
AWMG9-6,KRSC46HPBO
AWMG9-6,ECHDD012A
AWMG9-6,CTB8174
AWMG9-6,PH3050BR
AWM140DK,US712
AWM140DK,AW1020DK
AWM140DK,2420A
AWM140DK,FB307D
AWM140DK,GA3645A
AWM140DK,SPBS12A
AWM140DK,CSA14CR
AWM140DK,SWM291
AWM140DK,KRA2055FPBO
AWM140DK,TPMA10
PSN500,PKN500
PSN500,FBM320
PSN500,131TMPB
PSN500,PPK300
PSN500,TR107AR
PSN500,PKN90
PSN500,GMB3041
PSN500,TPMA25EM
PSN500,ITHE100
PSN500,MRB5B
SGDP64IRBR,DBBPC21
SGDP64IRBR,R1618SC
SGDP64IRBR,SRP3A
SGDP64IRBR,218AFP
SGDP64IRBR,TR107AR
SGDP64IRBR,SW421
SGDP64IRBR,GA3645A
SGDP64IRBR,317MPC
SGDP64IRBR,ACT73A
SGDP64IRBR,SPBS12A
F4LB,AWL1010DK
F4LB,PT5CBL
F4LB,DS806AK
F4LB,FB303B
F4LB,10R
F4LB,GA3645A
F4LB,AW1013DK
F4LB,SN25A
F4LB,DS1516A
F4LB,PG160
GLOVE600XLO,S9704KMAG
GLOVE600XLO,AWMBPH9
GLOVE600XLO,GLOVE505RL
GLOVE600XLO,AWBPH13
GLOVE600XLO,OXIM6B
GLOVE600XLO,SFSM21
GLOVE600XLO,GLOVE309L
GLOVE600XLO,HSPD16
GLOVE600XLO,STMM4
GLOVE600XLO,S9706KMAG
ECPRM052,UIM2LT
ECPRM052,ECPNI032R
ECPRM052,ECARL032R
ECPRM052,PHT5
ECPRM052,PHP1A
ECPRM052,SGTT4B
ECPRM052,ECPNG032
ECPRM052,ECHDF042
ECPRM052,FKF80A
ECPRM052,44BCF
FHLF80A,THLF72
FHLF80A,SHLF80A
FHLF80A,SHX80B
FHLF80A,FHLLF80
FHLF80A,THRLX72
FHLF80A,OEXLM12B
FHLF80A,OEXLM11B
FHLF80A,OEXLM10B
FHLF80A,FX24A
FHLF80A,FX18
AWTXL8-T27,SGD2BR
AWTXL8-T27,SPBS12AR
AWTXL8-T27,PL400B
AWTXL8-T27,SPBS8AR
AWTXL8-T27,FHLF80A
AWTXL8-T27,EECT400
AWTXL8-T27,KRSC46HPBO
AWTXL8-T27,ECHDD012A
AWTXL8-T27,CTB8174
AWTXL8-T27,PH3050BR
SOEXM100,SOEXM120
SOEXM100,SOEXM150
SOEXM100,SOEXM170
SOEXM100,SOEXM140
SOEXM100,SOEXM130
SOEXM100,ECHDD012A
SOEXM100,CTB8174
SOEXM100,915CP
SOEXM100,PH3050BR
SOEXM100,SXK8
CDR861MK2,PPC4A
CDR861MK2,TMXK60
CDR861MK2,T72
CDR861MK2,SIMM160A
CDR861MK2,PPC103A
CDR861MK2,SGD2BR
CDR861MK2,FXK11
CDR861MK2,SGD6BR
CDR861MK2,TMXK4
CDR861MK2,BLPTHC87
AW028D,AW035D
AW028D,SIMM190
AW028D,ATECH2FR125B
AW028D,F80
AW028D,SGASA204CR
AW028D,EECT400
AW028D,KRSC46HPBO
AW028D,ECHDD012A
AW028D,CTB8174
AW028D,PH3050BR
AWS13-6,FXK11
AWS13-6,SPBS8AR
AWS13-6,SRPCR4700
AWS13-6,SPBS704AR
AWS13-6,FX1
AWS13-6,EECT400
AWS13-6,KRSC46HPBO
AWS13-6,ECHDD012A
AWS13-6,CTB8174
AWS13-6,PH3050BR
AW1015DK,TPMC25GRN
AW1015DK,FDS101
AW1015DK,FDS121
AW1015DK,FDS141
AW1015DK,FDS161
AW1015DK,FDS181
AW1015DK,FU12B
AW1015DK,FU14B
AW1015DK,XDH1214A
AW1015DK,XDH1618A
TMMDS5,TMMDS5.5
TMMDS5,TMMDS6
TMMDS5,TMMDS7
TMMDS5,TMMDS11
TMMDS5,TMMDS12
TMMDS5,STMMD14
TMMDS5,STMMD13
TMMDS5,STMMD12
TMMDS5,STMMD11
TMMDS5,STMMD10
ECFUVLEDA,A2A
ECFUVLEDA,96ACF
ECFUVLEDA,SHD1R
ECFUVLEDA,SGD8BR
ECFUVLEDA,FX1
ECFUVLEDA,FXK6
ECFUVLEDA,SGASA204CR
ECFUVLEDA,PL400B
ECFUVLEDA,SGDP31IRBR
ECFUVLEDA,FU8A
312IMMS,210IMFSYA
312IMMS,IMFS10A
312IMMS,IMFS12A
312IMMS,IMFS14A
312IMMS,IMFS16
312IMMS,IMFS18
312IMMS,IMFS20
312IMMS,IMFS22
312IMMS,IMFS24
312IMMS,IMFS26
XOM605,XO1214
XOM605,XO1618
XOM605,XO1820
XOM605,XO2226
XOM605,XO2428
XOM605,XO605
XOM605,XBM1012A
XOM605,XBM1214SA
XOM605,XBM1315SA
XOM605,XBM1618A
212FSMY,FLX80B
212FSMY,317AMMPC
212FSMY,FADH12B
212FSMY,UPT35R
212FSMY,212SFSMY
212FSMY,SGA173BG
212FSMY,206EAU
212FSMY,117TMM
212FSMY,SFSM16
212FSMY,PH3050BR
FHOF80A,FHBF80A
FHOF80A,TRSLF72
FHOF80A,FZ80
FHOF80A,FH80MP
FHOF80A,PALMRAT
FHOF80A,FXKL3A
FHOF80A,FXKL24A
FHOF80A,FXKL11A
FHOF80A,FB307RNB
FHOF80A,TB30
112TMMY,FA12LE
112TMMY,FRX181
112TMMY,GF22
112TMMY,TW481
112TMMY,HD6529
112TMMY,TTXB20E
112TMMY,TTXB15E
112TMMY,FTXB40E
112TMMY,FTXB30E
112TMMY,FTXB27E
KRA2422PZR,KRWT2411
KRA2422PZR,KWSN2455AST
KRA2422PZR,SRPCR4700O
KRA2422PZR,SEPAMTSET
KRA2422PZR,KWSP2455ABL
KRA2422PZR,PG160
KRA2422PZR,EFPHANNIBALB
KRA2422PZR,UPT35R
KRA2422PZR,ACT1370
KRA2422PZR,SEPPREHD
KRA2422PZS,KRWT2411
KRA2422PZS,KWSN2455AST
KRA2422PZS,SRPCR4700O
KRA2422PZS,SEPAMTSET
KRA2422PZS,KWSP2455ABL
KRA2422PZS,PG160
KRA2422PZS,EFPHANNIBALB
KRA2422PZS,UPT35R
KRA2422PZS,ACT1370
KRA2422PZS,SEPPREHD
R810SC,R1214SC
R810SC,R1214C
R810SC,110TMDY
R810SC,STMD14
R810SC,TMD6
R810SC,EECT400
R810SC,KRSC46HPBO
R810SC,ECHDD012A
R810SC,CTB8174
R810SC,PH3050BR
EEBM500B,TW461
EEBM500B,TW441
EEBM500B,TW421
EEBM500B,TWM28
EEBM500B,TWM26
EEBM500B,TWM30
EEBM500B,TWM32
EEBM500B,OEXM250B
EEBM500B,TW381
EEBM500B,OEX38B
AWMG9-7,TF5A
AWMG9-7,R404
AWMG9-7,FHL80
AWMG9-7,SG3ASACR
AWMG9-7,SG3ASH45CR
AWMG9-7,SG3ASH90CR
AWMG9-7,SG3ASHCR
AWMG9-7,SPBS8AR
AWMG9-7,SGASA204CR
AWMG9-7,PH3050BR
CT9010DB,AB3042
